id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
377750,17724959,2014,01/05/2014,10.0,MORTGAGE,Low,72000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.99,D,23.33,10241.53,6971.28,0.0,534.72,leinster
377779,17693208,2014,01/05/2014,1.0,RENT,Low,36000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,19.13,6513.25,6000.0,0.0,196.41,munster
377797,17814818,2014,01/05/2014,7.0,MORTGAGE,Low,54000,19375, 60 months,INDIVIDUAL,medical,High,Good Loan,24.5,F,3.02,10697.38,3839.61,0.0,563.02,munster
377895,17684850,2014,01/05/2014,10.0,MORTGAGE,Medium,160000,31500, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.99,C,9.38,20744.39,14870.87,0.0,1091.81,Northern-Irl
377969,17373215,2014,01/05/2014,1.0,RENT,Low,40000,8300, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,25.05,9166.73,8300.0,0.0,274.38,Northern-Irl
378002,17634676,2014,01/05/2014,10.0,MORTGAGE,High,850000,28000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,4.66,17203.74,13718.95,0.0,905.46,leinster
378052,17744693,2014,01/05/2014,10.0,MORTGAGE,Low,72000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,34.95,9299.55,4688.1,0.0,489.45,Northern-Irl
378077,17714675,2014,01/05/2014,10.0,RENT,Low,33000,11200, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,19.52,E,14.18,0.0,0.0,0.0,293.75,munster
378134,17804492,2014,01/05/2014,6.05,MORTGAGE,Low,49000,10000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,16.99,D,19.05,4750.0,2344.71,0.0,248.48,cannught
378140,17684627,2014,01/05/2014,3.0,RENT,Low,40000,4000, 36 months,INDIVIDUAL,moving,High,Bad Loan,20.2,E,20.07,1538.64,601.87,495.15,149.07,ulster
378172,17634510,2014,01/05/2014,10.0,OWN,Low,35880,1600, 36 months,INDIVIDUAL,vacation,High,Good Loan,18.99,E,11.67,1114.35,732.09,0.0,58.65,leinster
378210,17814475,2014,01/05/2014,10.0,MORTGAGE,Low,97400,16000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,18.24,D,13.12,1225.17,503.14,0.0,408.39,cannught
378272,17413377,2014,01/05/2014,10.0,MORTGAGE,Low,95000,11000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,20.92,13057.61,11000.0,0.0,319.65,cannught
378303,17734518,2014,01/05/2014,10.0,MORTGAGE,Low,40000,3000, 36 months,INDIVIDUAL,other,High,Good Loan,24.5,F,8.25,3528.71,3000.0,0.0,118.49,Northern-Irl
378353,17754440,2014,01/05/2014,10.0,MORTGAGE,Medium,185000,25000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,15.61,D,10.83,26896.13823,25000.0,0.0,602.79,munster
378526,17724275,2014,01/05/2014,1.0,OWN,Medium,170000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.99,E,10.64,12847.8,5329.91,0.0,676.2,Northern-Irl
378532,17654280,2014,01/05/2014,8.0,MORTGAGE,Low,75000,19500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,20.48,11811.16,9625.1,0.0,621.64,ulster
378571,17503195,2014,01/05/2014,5.0,MORTGAGE,Low,68000,10400, 60 months,INDIVIDUAL,other,High,Good Loan,13.98,C,17.67,4595.91,2551.03,0.0,241.89,Northern-Irl
378586,17764088,2014,01/05/2014,3.0,RENT,Low,70000,10500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,11.97,6072.02,5305.46,0.0,319.58,leinster
378602,17764070,2014,01/05/2014,3.0,MORTGAGE,Low,30000,2700, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.24,D,15.32,1371.16,880.3,0.0,97.94,Northern-Irl
378616,17804115,2014,01/05/2014,3.0,MORTGAGE,Medium,120000,25000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.99,C,14.82,11297.78,6012.22,0.0,594.62,munster
378629,17744223,2014,01/05/2014,5.0,MORTGAGE,Medium,110000,7000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,29.77,7341.64,7000.0,0.0,218.36,ulster
378649,17694171,2014,01/05/2014,4.0,RENT,Low,75000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,6.58,6587.11,5461.54,0.0,346.69,cannught
378694,17733648,2014,01/05/2014,9.0,MORTGAGE,Low,67000,13500, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,8.82,15029.4,13500.0,0.0,313.99,munster
378732,17644139,2014,01/05/2014,7.0,RENT,Medium,104000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,17.2,15999.5,15000.0,0.0,467.91,ulster
378749,17643444,2014,01/05/2014,5.0,MORTGAGE,Medium,180000,10000, 36 months,INDIVIDUAL,credit_card,High,Bad Loan,13.35,C,20.77,4063.56,2901.86,0.0,338.63,munster
378758,16542574,2014,01/05/2014,7.0,RENT,Low,100000,13000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,9.04,8085.45,6329.18,0.0,425.55,ulster
378759,16612281,2014,01/05/2014,9.0,RENT,Low,60000,6400, 36 months,INDIVIDUAL,medical,High,Good Loan,18.24,D,15.28,4410.85,2945.2,0.0,232.15,ulster
378762,16822643,2014,01/05/2014,5.0,RENT,Low,25000,7200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,16.47,4829.23,3364.81,0.0,254.17,ulster
378780,17292854,2014,01/05/2014,10.0,MORTGAGE,Medium,114000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,11.96,22518.8,16734.47,0.0,1185.2,munster
378801,9837315,2014,01/05/2014,8.0,MORTGAGE,High,300000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,11.5,16731.59,7997.79,0.0,880.61,cannught
378803,17803960,2014,01/05/2014,6.0,MORTGAGE,Low,83000,17175, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.57,D,15.78,8023.86,5191.94,0.0,617.22,leinster
378854,17744070,2014,01/05/2014,3.0,RENT,Low,60000,6000, 36 months,INDIVIDUAL,other,Low,Good Loan,7.69,A,9.4,6499.74,6000.0,0.0,187.17,Northern-Irl
378855,17734102,2014,01/05/2014,1.0,MORTGAGE,Low,48000,5900, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,20.68,3708.15,2857.64,0.0,195.04,leinster
378936,17594063,2014,01/05/2014,10.0,RENT,Low,60000,21000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,20.96,23921.42,21000.0,0.0,488.42,leinster
378940,17644032,2014,01/05/2014,7.0,OWN,Low,32000,9000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,24.94,5979.11,4228.42,0.0,314.69,cannught
378994,15280614,2014,01/05/2014,2.0,RENT,Low,45000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,14.75,3635.22,2961.69,0.0,191.28,Northern-Irl
379001,15530598,2014,01/05/2014,3.0,MORTGAGE,Low,78000,12000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,16.99,D,6.69,5665.23,2779.92,0.0,298.17,Northern-Irl
379029,17763266,2014,01/05/2014,7.0,MORTGAGE,Low,40664,15000, 36 months,INDIVIDUAL,medical,Low,Good Loan,7.69,A,19.89,15587.971,15000.0,0.0,467.91,leinster
379060,17723259,2014,01/05/2014,10.0,RENT,Low,45000,5000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,12.75,3292.89,2360.6,0.0,173.31,Northern-Irl
379081,17753882,2014,01/05/2014,3.0,RENT,Low,43000,18900, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,22.15,E,30.45,6807.06,2541.3,0.0,523.62,Northern-Irl
379147,17593818,2014,01/05/2014,10.0,MORTGAGE,Medium,179000,10800, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,25.8,G,18.89,6119.52,2082.12,0.0,322.08,leinster
379159,17172564,2014,01/05/2014,4.0,MORTGAGE,Low,79600,13275, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,5.74,8156.51,6504.36,0.0,429.29,cannught
379186,17813751,2014,01/05/2014,1.0,RENT,Low,49000,4000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,21.11,4104.019855,4000.0,0.0,130.94,cannught
379195,17793811,2014,01/05/2014,6.0,RENT,Low,70000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,9.69,10953.56,10000.0,0.0,334.49,ulster
379197,17803775,2014,01/05/2014,6.0,MORTGAGE,Low,72000,19500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,17.13,8812.39,4689.67,0.0,463.81,leinster
379198,17803722,2014,01/05/2014,10.0,MORTGAGE,Low,68000,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,17.42,20498.69,18000.0,0.0,595.03,ulster
379204,17803695,2014,01/05/2014,0.5,RENT,Low,42000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,19.4,3860.42,2868.83,0.0,203.18,ulster
379218,17813701,2014,01/05/2014,6.0,MORTGAGE,Low,65000,7375, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,16.56,4877.57,3481.83,0.0,255.63,Northern-Irl
379219,17813675,2014,01/05/2014,10.0,MORTGAGE,Medium,108456,21000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,21.62,20402.62,17561.91,0.0,687.42,leinster
379222,17723707,2014,01/05/2014,6.05,MORTGAGE,Low,34000,12000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,10.15,B,3.88,7373.14,5879.67,0.0,388.06,leinster
379237,17653769,2014,01/05/2014,10.0,MORTGAGE,Low,41500,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,17.29,3493.53,3021.4,0.0,183.87,ulster
379239,17683815,2014,01/05/2014,5.0,RENT,Low,75000,18000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,28.26,7550.79,4615.81,0.0,397.41,ulster
379251,17763718,2014,01/05/2014,6.05,MORTGAGE,Low,51000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,23.43,F,26.83,4527.65,761.82,1683.75,284.39,Northern-Irl
379268,17743261,2014,01/05/2014,10.0,MORTGAGE,Low,48000,18000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,15.33,11305.57,8718.07,0.0,595.03,ulster
379275,17723706,2014,01/05/2014,10.0,RENT,Low,41000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.98,C,19.12,5302.9,2943.41,0.0,279.1,cannught
379286,17643761,2014,01/05/2014,9.0,RENT,Low,42000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,10.06,5926.86,4991.01,0.0,311.94,Northern-Irl
379290,17723519,2014,01/05/2014,10.0,MORTGAGE,Low,82500,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,21.85,9062.93,9000.0,0.0,283.65,munster
379315,17753766,2014,01/05/2014,10.0,MORTGAGE,Low,85000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,15.29,9085.61,7404.03,0.0,478.19,Northern-Irl
379316,17753396,2014,01/05/2014,8.0,RENT,Low,42000,10100, 60 months,INDIVIDUAL,credit_card,High,Good Loan,18.24,D,29.05,10253.52,10100.0,0.0,257.8,cannught
379320,17683801,2014,01/05/2014,5.0,RENT,Low,55000,5000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,1.59,5421.77,4501.39,0.0,174.83,ulster
379333,17483296,2014,01/05/2014,4.0,RENT,Low,45000,8500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,14.11,5222.72,4164.85,0.0,274.88,ulster
379342,16752124,2014,01/05/2014,10.0,RENT,Low,68000,17100, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,24.5,F,27.89,19167.35,298.59,18173.53,496.91,munster
379348,17503449,2014,01/05/2014,10.0,RENT,Low,60000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,22.46,12174.4,10664.57,0.0,608.72,Northern-Irl
379351,17593816,2014,01/05/2014,9.0,RENT,Low,55729,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,26.39,6871.73,3563.61,0.0,361.67,ulster
379360,17583334,2014,01/05/2014,0.5,RENT,Low,55000,7875, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,16.69,8708.4,7875.0,0.0,257.79,leinster
379365,17383145,2014,01/05/2014,3.0,RENT,Low,40000,5000, 36 months,INDIVIDUAL,car,Low,Good Loan,12.49,B,3.03,3177.75,2406.62,0.0,167.25,Northern-Irl
379389,8925319,2014,01/05/2014,9.0,MORTGAGE,Low,60600,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.17,B,6.46,10902.77,8884.88,0.0,573.83,cannught
379394,5776377,2014,01/05/2014,1.0,RENT,Low,85000,12000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,8.18,7607.37,6794.37,0.0,365.23,ulster
379400,17813649,2014,01/05/2014,2.0,RENT,Low,52000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,18.37,8171.219891,8000.0,0.0,269.52,leinster
379402,17843173,2014,01/05/2014,3.0,OWN,Low,52000,3850, 36 months,INDIVIDUAL,other,High,Good Loan,16.29,D,15.65,2582.29,1799.23,0.0,135.91,cannught
379403,17813556,2014,01/05/2014,10.0,MORTGAGE,Low,80000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,14.46,10135.75,10000.0,0.0,353.01,leinster
379405,17813594,2014,01/05/2014,0.5,RENT,Low,86000,27000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,24.21,18109.28,12616.99,0.0,953.12,ulster
379407,17813550,2014,01/05/2014,10.0,MORTGAGE,Low,78000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.39,A,10.2,10393.53802,10000.0,0.0,315.17,munster
379408,17813582,2014,01/05/2014,0.5,OWN,Low,40000,4000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.15,B,3.27,4481.12,4000.0,0.0,129.36,Northern-Irl
379423,17743678,2014,01/05/2014,0.5,RENT,Low,52000,8500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,15.97,5148.62,4195.73,0.0,270.98,ulster
379426,17753578,2014,01/05/2014,2.0,RENT,Low,43500,11325, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,24.08,F,24.63,3223.71,515.66,1592.06,326.33,leinster
379436,17723626,2014,01/05/2014,2.0,MORTGAGE,Low,80000,7450, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.35,C,18.11,4793.32,3558.6,0.0,252.28,Northern-Irl
379438,17733683,2014,01/05/2014,10.0,RENT,Low,59000,2350, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,11.57,1476.11,1138.31,0.0,77.69,ulster
379439,17723576,2014,01/05/2014,1.0,RENT,Low,29000,6400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,23.3,3932.43,3135.92,0.0,206.97,Northern-Irl
379451,17733633,2014,01/05/2014,4.0,RENT,Low,44619,2000, 36 months,INDIVIDUAL,other,High,Good Loan,20.99,E,26.04,2098.182077,2000.0,0.0,75.34,munster
379452,17743675,2014,01/05/2014,10.0,MORTGAGE,Low,67000,8675, 36 months,INDIVIDUAL,car,High,Good Loan,13.35,C,8.53,5581.44,4146.43,0.0,293.76,cannught
379453,17753605,2014,01/05/2014,8.0,MORTGAGE,Low,87405,24500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,18.63,14167.92,12379.28,0.0,745.68,cannught
379457,17723619,2014,01/05/2014,0.5,MORTGAGE,Low,80000,6000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.99,C,7.08,6289.746865,6000.0,0.0,207.97,ulster
379463,17793575,2014,01/05/2014,2.0,RENT,Low,35000,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.67,B,15.5,6029.65,4649.65,0.0,317.35,Northern-Irl
379470,17733637,2014,01/05/2014,3.0,RENT,Low,43000,11600, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,24.08,F,22.91,5348.0,1892.43,0.0,334.25,ulster
379473,17733624,2014,01/05/2014,10.0,MORTGAGE,Low,75000,6000, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,10.99,B,16.42,3731.79,2921.21,0.0,196.41,leinster
379474,17733597,2014,01/05/2014,2.0,RENT,Low,58000,4000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.67,B,15.13,2512.37,1937.37,0.0,132.23,cannught
379475,17803612,2014,01/05/2014,3.0,OWN,Low,38000,10000, 60 months,INDIVIDUAL,small_business,High,Good Loan,23.43,F,0.05,10195.25,10000.0,0.0,284.39,ulster
379477,17743653,2014,01/05/2014,10.0,MORTGAGE,Medium,140000,25000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,7.69,A,16.35,25316.44586,25000.0,0.0,779.84,leinster
379478,17743734,2014,01/05/2014,7.0,OWN,Low,53000,2000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.24,D,21.26,1378.45,920.44,0.0,72.55,leinster
379488,17733641,2014,01/05/2014,9.0,MORTGAGE,Low,50000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,26.84,12675.41,12000.0,0.0,365.23,munster
379490,17713602,2014,01/05/2014,9.0,RENT,Low,62750,17000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.99,E,13.29,18059.60762,17000.0,0.0,440.9,cannught
379493,17172829,2014,01/05/2014,4.0,RENT,Low,55000,18000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,19.2,7692.72,4544.05,0.0,404.88,cannught
379500,17653596,2014,01/05/2014,0.5,RENT,Low,54499,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,27.97,5458.93,5000.0,0.0,163.67,cannught
379514,17333320,2014,01/05/2014,6.0,MORTGAGE,Low,52000,4200, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.98,C,27.95,2856.02,2116.33,0.0,143.51,Northern-Irl
379526,17693587,2014,01/05/2014,10.0,MORTGAGE,Low,82019,7300, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,23.63,7394.97,7300.0,0.0,255.25,Northern-Irl
379535,17643644,2014,01/05/2014,2.0,RENT,Low,67000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,6.9,6499.57,6000.0,0.0,203.18,cannught
379545,17593602,2014,01/05/2014,8.0,MORTGAGE,Low,60000,24000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,22.32,11473.15,5484.27,0.0,603.85,cannught
379560,17193295,2014,01/05/2014,1.0,MORTGAGE,Low,100000,17000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,C,11.98,7347.68,4250.45,0.0,386.72,cannught
379584,16291527,2014,01/05/2014,5.0,MORTGAGE,Low,40000,13575, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,24.69,9526.79,6724.97,0.0,479.21,leinster
379588,15681612,2014,01/05/2014,4.0,RENT,Low,51890,14900, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.24,D,27.1,8199.9,3992.1,1984.47,540.47,leinster
379591,16281599,2014,01/05/2014,3.0,MORTGAGE,Low,45000,19750, 60 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,D,21.97,9047.8,4692.11,0.0,476.2,cannught
379595,16302821,2014,01/05/2014,10.0,MORTGAGE,Low,35672,3600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,23.82,2180.63,1777.06,0.0,114.77,leinster
379600,16142198,2014,01/05/2014,0.5,RENT,Low,80000,10000, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,12.99,C,25.74,11211.25,10000.0,0.0,336.9,Northern-Irl
379608,3624815,2014,01/05/2014,8.0,RENT,Low,35000,8500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.69,A,24.86,5052.85,4241.47,0.0,265.15,munster
379617,17793509,2014,01/05/2014,10.0,OWN,Low,53700,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,10.77,9965.12,7047.3,0.0,524.48,cannught
379620,17763537,2014,01/05/2014,10.0,MORTGAGE,Medium,102500,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.24,D,25.82,9473.54,8000.0,0.0,290.19,Northern-Irl
379621,17743575,2014,01/05/2014,9.0,RENT,Low,39000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,11.67,B,18.71,4765.14,3652.56,0.0,264.46,leinster
379624,17793543,2014,01/05/2014,10.0,MORTGAGE,Low,60000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.08,F,14.78,10949.51,3998.61,0.0,576.29,leinster
379627,17813462,2014,01/05/2014,1.0,MORTGAGE,Low,80000,3500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,D,11.72,2325.22,1644.4,0.0,122.38,cannught
379632,17793542,2014,01/05/2014,5.0,MORTGAGE,Low,90000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,15.93,10480.59,9064.21,0.0,551.61,cannught
379635,17753415,2014,01/05/2014,2.0,MORTGAGE,Medium,129000,14300, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.69,A,7.07,15612.44,14300.0,0.0,446.07,leinster
379638,17813507,2014,01/05/2014,10.0,RENT,Low,69000,2400, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,12.99,C,21.58,2733.03,2400.0,0.0,80.86,ulster
379640,17813450,2014,01/05/2014,10.0,MORTGAGE,Medium,180000,12175, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,20.26,7961.38,5770.13,0.0,419.02,cannught
379642,17803260,2014,01/05/2014,2.0,RENT,Low,35000,4500, 36 months,INDIVIDUAL,vacation,High,Good Loan,23.43,F,20.75,3328.99,1986.18,0.0,175.21,leinster
379643,17813426,2014,01/05/2014,10.0,RENT,Low,33000,11000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,29.31,12426.04892,11000.0,0.0,388.31,Northern-Irl
379646,17763512,2014,01/05/2014,10.0,MORTGAGE,Medium,110000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.49,C,10.44,16025.06433,15000.0,0.0,516.25,leinster
379654,17743564,2014,01/05/2014,3.0,RENT,Low,30000,4800, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.49,C,22.32,2527.92,1851.94,0.0,165.2,Northern-Irl
379663,17793537,2014,01/05/2014,8.0,RENT,Low,40300,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,17.93,7463.39,5842.21,0.0,392.81,munster
379667,17753559,2014,01/05/2014,10.0,MORTGAGE,Medium,120000,8000, 36 months,INDIVIDUAL,house,High,Good Loan,16.99,D,10.36,5418.61,3718.15,0.0,285.19,ulster
379672,17793305,2014,01/05/2014,7.0,MORTGAGE,Low,50000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.29,D,26.45,8369.69,4219.4,0.0,440.51,Northern-Irl
379677,17713450,2014,01/05/2014,6.0,RENT,Low,50220,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,13.62,6585.59,4720.99,0.0,346.61,ulster
379685,17733545,2014,01/05/2014,2.0,RENT,Low,40000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.39,A,6.15,2994.21,2482.59,0.0,157.59,munster
379690,17653447,2014,01/05/2014,2.0,RENT,Low,58000,4000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,20.53,4687.93,4000.0,0.0,138.65,Northern-Irl
379715,17653511,2014,01/05/2014,2.0,MORTGAGE,Low,40000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.17,B,25.53,4845.76,3948.92,0.0,255.04,leinster
379719,17713464,2014,01/05/2014,3.0,RENT,Low,41000,3675, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,2.63,4110.15,3675.0,0.0,123.81,leinster
379721,17593474,2014,01/05/2014,10.0,MORTGAGE,Low,61000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.35,C,22.78,7843.01,4469.25,0.0,412.79,leinster
379722,17713488,2014,01/05/2014,9.0,MORTGAGE,Low,76500,14000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.15,B,12.13,8601.87,6859.48,0.0,452.73,cannught
